2403.11.00,1132,ONIX GRAPE,"0,0000"
2403.11.00,1133,ONIX PEAR,"0,0000"
7607.11.90,1134,PAPEL ALUMINIO ,"0,0000"
8472.90.40,1253,PERFURADOR ALUMINIO,"0,0000"
3917.29.00,467,PLACAS INFORMATIVAS ,"0,0000"
4819.40.00,1258,SACOLA PRES.2 POR 12,"0,0000"
4202.32.00,624,SAMSUNG A70 CAPINHA,"11,176"
8306.10.00,760,SINO MESA,"0,0000"
2403.11.00,1125,ZIGGY BANANA TROPCAL,"0,0000"
2403.11.00,1124,ZIGGY CHERRY STARBURST,"0,0000"
2403.11.00,1126,ZIGGY FRESH LEMON,"0,0000"
2403.11.00,1123,ZIGGY HAPPY BERRY,"0,0000"
2403.11.00,1128,ZIGGY HAPPY FRUTTI,"0,0000"
2403.11.00,1202,ZIGGY LARANJOLA TROPICAL,"0,0000"
2403.11.00,1273,ZIGGY RED LEMONED,"0,0000"
2403.11.00,1201,ZIGGY TANGER BOMB,"0,0000"
2403.11.00,1127,ZIGGY TROPICAL,"0,0000"
2403.11.00,1274,ZIGGY WATERMELON BOMB,"0,0000"
2403.11.00,1203,ZIGGY YELLOW STARBURST,"0,0000"
2403.11.00,1130,ZOMO FRAMBOESA ,"0,0000"
2403.11.00,1129,ZOMO MELANCIA ATOMICA,"0,0000"
2403.11.00,1131,ZOMO MINT,"0,0000"
9608.20.00,1324, CANETA TOUCH SCREEN CELULAR,"0,0000"
4817.10.00,218, S23,"0,0000"
4202.32.00,1293, SAMSUNG A03 CAPINHA,"12,000"
4202.32.00,807, XIAOMI POCO X3 CAPINHA,"34,285"
8544.42.00,21,ADAPTADOR FONE,"0,0000"
8517.62.77,994,ADAPTADOR TOMADA,"0,0000"
8517.62.77,993,ADAPTADOR USB/T.C,"0,0000"
5906.10.00,1280,ADESIVO PROTETOR CHUVA,"0,0000"
8517.62.62,19,ANEL POP CELULAR,"0,0000"
7308.90.90,17,BRAÇADEIRA CORRIDA,"0,0000"
8544.20.00,68,CABO 3 EM 1 ,"0,0000"
8544.20.00,26,CABO ADAPTADOR USB/V8 ,"0,0000"
8544.42.00,15,CABO AUXILIAR,"0,0000"
8544.42.00,934,CABO CONTROLE PS3,"0,0000"
8544.49.00,6,CABO ETHERNET,"0,0000"
8544.20.00,442,CABO FORCA,"0,0000"
8544.42.00,14,CABO HDMI,"0,0000"
8544.42.00,455,CABO IMPRESSORA,"0,0000"
8544.20.00,61,CABO IPHONE,"0,0000"
8544.20.00,689,CABO IPHONE MAGNETICO,"0,0000"
8544.20.00,560,CABO RCA ,"0,0000"
9032.89.11,1277,CABO SELFIE,"0,0000"
8544.20.00,45,CABO TIPO C,"0,0000"
8544.20.00,691,CABO TIPO C MAGNETICO,"0,0000"
8544.20.00,52,CABO V8 ,"0,0000"
8544.20.00,690,CABO V8 MAGNETICO,"0,0000"
8544.20.00,590,CABO VGA,"0,0000"
8544.42.00,16,CAMERA FISH EYE,"0,0000"
8518.30.00,852,CANETA RADIO,"0,0000"
4202.12.20,36,CAPA AGUA CELULAR,"0,0000"
4202.12.20,459,CAPA TABLET,"0,0000"
8504.40.10,35,CARREGADOR 8 EM 1 ,"0,0000"
8504.40.10,4,CARREGADOR CELULAR,"0,0000"
8504.40.10,12,CARREGADOR VEICULAR,"0,0000"
8504.40.10,846,CARREGADOR WATCH,"0,0000"
3926.90.90,692,CASE APPLE WATCH,"0,0000"
9004.10.00,10,CLIP OCULOS,"0,0000"
8526.92.00,1006,CONTROLE UNIVERSAL,"0,0000"
8517.62.51,190,CONVERSOR,"0,0000"
8544.42.00,885,EXTENSÃO USB,"0,0000"
3924.90.00,899,FAROL BIKE,"0,0000"
8518.30.00,853,FONE OUVIDO,"0,0000"
8504.40.10,214,FONTE CARREGADOR CELULAR,"0,0000"
3917.29.00,966,G14,"0,0000"
3304.20.90,342,G32,"0,0000"
3926.90.90,1137,HUAWEI P30 PRO CAPINHA,"0,0000"
3926.90.90,173,IPHONE 11 CAPINHA,"0,0000"
4202.32.00,420,IPHONE 11 CAPINHA MAGNETICA,"0,0000"
4202.32.00,175,IPHONE 11 PRO CAPINHA,"0,0000"
4202.32.00,412,IPHONE 11 PRO CAPINHA MAGNETICA,"0,0000"
4202.32.00,178,IPHONE 11 PRO MAX CAPINHA,"0,0000"
4202.32.00,421,IPHONE 11 PRO MAX CAPINHA MAGNETICA,"0,0000"
4202.32.00,181,IPHONE 12 MINI CAPINHA,"0,0000"
4202.32.00,184,IPHONE 12 PRO MAX ,"0,0000"
4202.32.00,180,IPHONE 12/12 PRO CAPINHA,"0,0000"
4202.32.00,1314,IPHONE 13 PROMAX,"0,0000"
4202.32.00,847,IPHONE 13/13 PRO CAPINHA,"10,987"
4202.32.00,1333,IPHONE 14 CAPINHA ,"0,0000"
4202.32.00,1334,IPHONE 14 MAX CAPINHA,"0,0000"
4202.32.00,1335,IPHONE 14 PRO CAPINHA,"0,0000"
4202.32.00,1336,IPHONE 14 PRO MAX CAPINHA,"0,0000"
4202.32.00,150,IPHONE 5G CAPINHA,"0,0000"
4202.32.00,151,IPHONE 6G CAPINHA ,"0,0000"
4202.32.00,153,IPHONE 6G PLUS CAPINHA,"0,0000"
4202.32.00,156,IPHONE 7/8 CAPINHA,"0,0000"
4202.32.00,422,IPHONE 7/8 CAPINHA MAGNETICA ,"0,0000"
4202.32.00,163,IPHONE 7/8 PLUS CAPINHA,"0,0000"
4202.32.00,418,IPHONE 7/8 PLUS CAPINHA MAGNETICA,"0,0000"
4202.32.00,174,IPHONE ORIGINAL 11 CAPINHA,"12,000"
4202.32.00,176,IPHONE ORIGINAL 11 PRO CAPINHA,"0,5507"
4202.32.00,177,IPHONE ORIGINAL 11 PRO MAX CAPINHA,"0,4948"
